AAPL (Apple Inc.),385.44,-5.46
Jul 16 2020 @ 13:52 ET,Bid,385.41,Ask,385.44,Size,1x1,Vol,9594254
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
08/07/2020,AAPL200807C00350000,40.34,-4.735,40.5,41.55,1,0.5074,0.7955,0.0059,80,350.000,AAPL200807P00350000,5.4,0.7,5.4,5.5,81,0.4937,-0.1972,0.0059,508
08/07/2020,AAPL200807C00352500,39.1,-4.475,38.5,39.75,2,0.5053,0.781,0.0061,10,352.500,AAPL200807P00352500,4.45,0,5.9,6,0,0.4893,-0.2119,0.0062,144
08/07/2020,AAPL200807C00355000,41.25,0,36.4,37.5,0,0.4947,0.7666,0.0065,166,355.000,AAPL200807P00355000,6.51,0.935,6.4,6.6,12,0.4843,-0.2279,0.0066,320
08/07/2020,AAPL200807C00357500,31.45,0,34.7,35.45,0,0.494,0.7487,0.0068,153,357.500,AAPL200807P00357500,7.57,1.495,7,7.15,102,0.4823,-0.2458,0.0069,55
08/07/2020,AAPL200807C00360000,34,-3.25,32.7,33.25,1,0.4828,0.7335,0.0071,274,360.000,AAPL200807P00360000,7.75,1.15,7.65,7.85,121,0.4792,-0.2627,0.0072,891
08/07/2020,AAPL200807C00362500,34.17,0,30.9,31.6,0,0.4806,0.7155,0.0074,329,362.500,AAPL200807P00362500,8.9,1.725,8.35,8.55,78,0.4738,-0.2813,0.0075,132
08/07/2020,AAPL200807C00365000,31.25,-2.15,29.2,30.05,1,0.4794,0.6975,0.0077,325,365.000,AAPL200807P00365000,9.53,1.73,9.1,9.25,48,0.474,-0.3008,0.0077,379
08/07/2020,AAPL200807C00367500,26.9,-4.775,27.45,28.1,1,0.4751,0.6762,0.008,79,367.500,AAPL200807P00367500,10.2,1.7,9.85,10.05,8,0.472,-0.3204,0.008,94
08/07/2020,AAPL200807C00370000,26.15,-3.35,25.8,26.65,1,0.4756,0.6553,0.0081,291,370.000,AAPL200807P00370000,11.35,2.15,10.7,10.95,233,0.4699,-0.3408,0.0082,384
08/07/2020,AAPL200807C00372500,24.28,-3.995,24.2,24.9,6,0.4681,0.6371,0.0084,135,372.500,AAPL200807P00372500,10.09,0,11.6,11.85,0,0.4643,-0.363,0.0085,82
08/07/2020,AAPL200807C00375000,22.3,-4.05,22.65,23.05,72,0.464,0.6139,0.0087,586,375.000,AAPL200807P00375000,12.63,1.78,12.6,12.8,46,0.4657,-0.3836,0.0086,354
08/07/2020,AAPL200807C00377500,20.85,-3.85,21.1,21.75,5,0.4601,0.5918,0.0089,215,377.500,AAPL200807P00377500,13.63,1.88,13.6,13.85,23,0.4605,-0.407,0.0089,109
08/07/2020,AAPL200807C00380000,19.85,-3.125,19.75,20.1,175,0.4587,0.5697,0.009,1091,380.000,AAPL200807P00380000,15.22,2.52,14.7,14.9,125,0.4602,-0.429,0.009,479
08/07/2020,AAPL200807C00382500,18.65,-3.275,18.35,19,55,0.4603,0.5468,0.0091,230,382.500,AAPL200807P00382500,16.17,2.445,15.8,16.05,5,0.4591,-0.4509,0.0091,138
08/07/2020,AAPL200807C00385000,17.6,-2.725,17.1,17.65,267,0.4553,0.525,0.0092,523,385.000,AAPL200807P00385000,16.93,2.105,17.05,17.25,32,0.4567,-0.4748,0.0092,110
08/07/2020,AAPL200807C00387500,16.25,-2.575,15.8,16.35,163,0.4558,0.4998,0.0092,253,387.500,AAPL200807P00387500,18.75,2.775,18.15,18.6,191,0.4525,-0.4989,0.0093,226
08/07/2020,AAPL200807C00390000,15.05,-2.475,14.75,14.9,175,0.4489,0.4778,0.0093,672,390.000,AAPL200807P00390000,19.7,2.55,19.25,19.95,13,0.4471,-0.5229,0.0094,260
08/07/2020,AAPL200807C00392500,13.68,-2.895,13.55,13.8,1781,0.4489,0.453,0.0093,137,392.500,AAPL200807P00392500,21.82,3.395,20.95,22.2,2,0.4619,-0.543,0.009,34
08/07/2020,AAPL200807C00395000,12.85,-2.25,12.5,12.7,218,0.4443,0.4311,0.0093,648,395.000,AAPL200807P00395000,20.1,0,21.75,22.75,0,0.4391,-0.5707,0.0094,268
08/07/2020,AAPL200807C00397500,11.45,-2.525,11.4,11.7,69,0.4448,0.4079,0.0092,967,397.500,AAPL200807P00397500,24.75,3.7,23.65,24.35,1,0.446,-0.5911,0.0092,50
08/07/2020,AAPL200807C00400000,10.7,-2.225,10.55,10.75,339,0.4413,0.3854,0.0091,2606,400.000,AAPL200807P00400000,26.6,3.725,24.6,26,3,0.4357,-0.6175,0.0092,35
08/07/2020,AAPL200807C00405000,9.01,-1.99,8.9,9.1,221,0.4424,0.3416,0.0087,1488,405.000,AAPL200807P00405000,25.85,0,28.35,29.75,0,0.4475,-0.6551,0.0087,16
08/07/2020,AAPL200807C00410000,7.55,-1.775,7.45,7.65,162,0.4405,0.3005,0.0083,640,410.000,AAPL200807P00410000,33.5,4.05,32.45,32.95,3,0.4484,-0.6949,0.0082,11
08/07/2020,AAPL200807C00415000,6.36,-1.515,6.2,6.4,90,0.4409,0.2629,0.0078,509,415.000,AAPL200807P00415000,37.42,4.395,35.2,36.8,2,0.4357,-0.7387,0.0078,108
08/07/2020,AAPL200807C00420000,5.35,-1.325,5.2,5.4,186,0.4412,0.2295,0.0072,1081,420.000,AAPL200807P00420000,41.09,0,40.1,41.05,0,0.4619,-0.7578,0.0071,51
08/07/2020,AAPL200807C00425000,4.6,-1.05,4.35,4.55,101,0.4449,0.1998,0.0066,509,425.000,AAPL200807P00425000,45.55,5,44.35,45.4,2,0.4644,-0.7883,0.0065,0
08/07/2020,AAPL200807C00430000,3.85,-0.95,3.7,3.9,75,0.4502,0.1739,0.006,544,430.000,AAPL200807P00430000,45,0,48.65,49.5,0,0.466,-0.8152,0.006,11
08/07/2020,AAPL200807C00435000,3.3,-0.8,3.15,3.35,64,0.4559,0.1518,0.0054,235,435.000,AAPL200807P00435000,0,0,51.75,53.75,0,0.4402,-0.8565,0.0054,0
08/07/2020,AAPL200807C00440000,2.85,-0.7,2.73,2.86,194,0.4627,0.1329,0.0049,1155,440.000,AAPL200807P00440000,0,0,56.8,58.3,0,0.4638,-0.8652,0.0049,0
08/07/2020,AAPL200807C00445000,2.46,-0.615,2.42,2.49,21,0.4725,0.1176,0.0044,241,445.000,AAPL200807P00445000,0,0,60.75,63.05,0,0.4499,-0.8931,0.0043,0
08/07/2020,AAPL200807C00450000,2.12,-0.57,2.06,2.2,98,0.4776,0.1034,0.004,825,450.000,AAPL200807P00450000,59.35,0,65.4,68.45,0,0.4761,-0.8967,0.0039,10
08/07/2020,AAPL200807C00455000,1.87,-0.51,1.82,1.96,19,0.4885,0.092,0.0036,320,455.000,AAPL200807P00455000,0,0,71.65,73.95,0,0.5564,-0.8734,0.0039,0
08/07/2020,AAPL200807C00460000,1.68,-0.45,1.63,1.76,5,0.4983,0.0827,0.0032,418,460.000,AAPL200807P00460000,0,0,74.85,78.85,0,0.5084,-0.9116,0.0033,0
08/07/2020,AAPL200807C00465000,1.51,-0.4,1.5,1.6,30,0.51,0.0752,0.0029,273,465.000,AAPL200807P00465000,85.34,0,79.75,83.6,0,0.5309,-0.9146,0.0031,1
08/07/2020,AAPL200807C00470000,1.38,-0.36,1.33,1.46,5,0.5191,0.0675,0.0026,114,470.000,AAPL200807P00470000,0,0,84.6,87.55,0,0.5221,-0.9301,0.0027,0
08/07/2020,AAPL200807C00475000,1.28,-0.345,1.21,1.34,11,0.5304,0.0617,0.0024,60,475.000,AAPL200807P00475000,89.68,0,89.45,92.8,0,0.5366,-0.9346,0.0025,2
08/07/2020,AAPL200807C00480000,1.21,-0.255,1.11,1.24,6,0.5381,0.0552,0.0022,1070,480.000,AAPL200807P00480000,0,0,94.35,98.15,0,0.5631,-0.9345,0.0024,0
08/07/2020,AAPL200807C00485000,1.06,-0.3,1.02,1.15,84,0.5523,0.0517,0.002,191,485.000,AAPL200807P00485000,0,0,99.25,103,0,0.5704,-0.9409,0.0021,0
08/07/2020,AAPL200807C00490000,1.01,-0.245,0.94,1.07,2,0.5635,0.0477,0.0019,9,490.000,AAPL200807P00490000,0,0,104.15,108.2,0,0.6015,-0.9384,0.0021,0
08/07/2020,AAPL200807C00495000,1.01,-0.16,0.87,1,21,0.5739,0.0439,0.0017,3,495.000,AAPL200807P00495000,0,0,109.1,113.1,0,0.5984,-0.9474,0.0019,0
08/07/2020,AAPL200807C00500000,0.89,-0.22,0.85,0.93,9,0.5871,0.0414,0.0016,60,500.000,AAPL200807P00500000,0,0,114.05,118.05,0,0.6131,-0.9498,0.0017,0
08/07/2020,AAPL200807C00510000,0.78,-0.195,0.7,0.82,65,0.6064,0.0354,0.0014,16,510.000,AAPL200807P00510000,0,0,123.95,127.95,0,0.6431,-0.9538,0.0016,0
08/07/2020,AAPL200807C00520000,0.67,-0.19,0.61,0.73,3,0.6228,0.0299,0.0011,33,520.000,AAPL200807P00520000,0,0,133.8,137.8,0,0.6659,-0.9587,0.0014,0
08/07/2020,AAPL200807C00530000,0.6,-0.17,0.53,0.65,143,0.6424,0.0262,0.001,13,530.000,AAPL200807P00530000,0,0,143.75,147.5,0,0.6706,-0.9668,0.0011,0
08/14/2020,AAPL200814C00190000,0,0,194.75,196.75,0,1.8502,0.9452,0.0005,0,190.000,AAPL200814P00190000,0,0,0.01,0.13,0,0.9187,-0.0022,0.0001,0
08/14/2020,AAPL200814C00195000,0,0,189.85,191.7,0,1.7601,0.9456,0.0006,0,195.000,AAPL200814P00195000,0.08,-0.025,0.01,0.14,1,0.8958,-0.0024,0.0001,0
08/14/2020,AAPL200814C00200000,0,0,184.8,186.8,0,1.6745,0.9461,0.0006,0,200.000,AAPL200814P00200000,0.13,0,0.03,0.16,0,0.8849,-0.003,0.0001,13
08/14/2020,AAPL200814C00205000,185.3,0,179.8,181.75,0,1.5892,0.9469,0.0006,1,205.000,AAPL200814P00205000,0.12,0,0.04,0.17,0,0.8629,-0.0034,0.0001,2
08/14/2020,AAPL200814C00210000,180.3,0,174.8,176.75,0,1.51,0.9475,0.0006,1,210.000,AAPL200814P00210000,0.13,0.005,0.06,0.19,10,0.8487,-0.0041,0.0001,0
08/14/2020,AAPL200814C00215000,0,0,169.55,171.85,0,1.4284,0.9487,0.0007,0,215.000,AAPL200814P00215000,0.12,0,0.08,0.21,0,0.8311,-0.0047,0.0002,2
08/14/2020,AAPL200814C00220000,0,0,164.75,166.9,0,1.3662,0.9484,0.0007,0,220.000,AAPL200814P00220000,0,0,0.1,0.21,0,0.8084,-0.0051,0.0002,0
08/14/2020,AAPL200814C00225000,160.92,0,159.65,161.75,0,1.2887,0.9499,0.0007,17,225.000,AAPL200814P00225000,0.22,0,0.12,0.26,0,0.7984,-0.0063,0.0002,7
08/14/2020,AAPL200814C00230000,0,0,154.75,156.75,0,1.2254,0.9503,0.0008,0,230.000,AAPL200814P00230000,0.24,0.02,0.15,0.29,1,0.7821,-0.0073,0.0002,8
08/14/2020,AAPL200814C00235000,0,0,149.95,151.75,0,1.1689,0.9502,0.0008,0,235.000,AAPL200814P00235000,0.28,0.06,0.19,0.32,1,0.7676,-0.0085,0.0003,109
08/14/2020,AAPL200814C00240000,0,0,144.85,146.9,0,1.1181,0.9495,0.0008,0,240.000,AAPL200814P00240000,0.27,0,0.22,0.36,0,0.7506,-0.0098,0.0003,138
08/14/2020,AAPL200814C00245000,0,0,139.65,142,0,1.05,0.9514,0.0009,0,245.000,AAPL200814P00245000,0.3,-0.04,0.27,0.4,1,0.7359,-0.0113,0.0004,67
08/14/2020,AAPL200814C00250000,135.5,0,134.6,137.2,0,1.0004,0.9511,0.0009,100,250.000,AAPL200814P00250000,0.45,0.075,0.31,0.46,11,0.7205,-0.0131,0.0004,48
08/14/2020,AAPL200814C00255000,132,0,130.15,132.1,0,0.965,0.9489,0.001,1,255.000,AAPL200814P00255000,0.49,0,0.37,0.51,0,0.7056,-0.0151,0.0005,56
08/14/2020,AAPL200814C00260000,139.08,0,125.2,127.2,0,0.9197,0.9482,0.001,20,260.000,AAPL200814P00260000,0.6,0,0.43,0.58,0,0.6904,-0.0174,0.0006,8
08/14/2020,AAPL200814C00265000,116.38,0,119.85,122.3,0,0.8606,0.95,0.0011,4,265.000,AAPL200814P00265000,0.7,0,0.5,0.65,0,0.6747,-0.0199,0.0007,10
08/14/2020,AAPL200814C00270000,110.12,0,115.1,117.4,0,0.8348,0.9462,0.0012,2,270.000,AAPL200814P00270000,0.69,0.07,0.58,0.68,36,0.6549,-0.0221,0.0007,40
08/14/2020,AAPL200814C00275000,0,0,110.15,112.4,0,0.7834,0.9472,0.0012,0,275.000,AAPL200814P00275000,0.72,0,0.68,0.78,0,0.6452,-0.0262,0.0009,16
08/14/2020,AAPL200814C00280000,116.2,0,105.5,107.4,0,0.7531,0.9442,0.0013,6,280.000,AAPL200814P00280000,0.89,0.07,0.79,0.89,36,0.6276,-0.0296,0.001,258
08/14/2020,AAPL200814C00285000,0,0,100.4,102.55,0,0.7126,0.9433,0.0014,0,285.000,AAPL200814P00285000,0.91,0,0.91,1,0,0.6126,-0.0341,0.0011,4
08/14/2020,AAPL200814C00290000,90.79,0,95.65,97.65,0,0.6848,0.9395,0.0016,1,290.000,AAPL200814P00290000,1.15,0.095,1.05,1.14,1,0.5986,-0.039,0.0013,27
08/14/2020,AAPL200814C00295000,0,0,90.95,92.8,0,0.6613,0.9343,0.0017,0,295.000,AAPL200814P00295000,1.33,0.13,1.21,1.31,2,0.5852,-0.0451,0.0015,15
08/14/2020,AAPL200814C00300000,85.7,-6,85.7,88,10,0.6211,0.9331,0.0019,11,300.000,AAPL200814P00300000,1.56,0.175,1.4,1.49,33,0.5714,-0.0519,0.0017,119
08/14/2020,AAPL200814C00305000,0,0,81.15,83.15,0,0.6085,0.9238,0.0021,0,305.000,AAPL200814P00305000,1.7,0.145,1.62,1.72,1,0.5592,-0.06,0.002,15
08/14/2020,AAPL200814C00310000,73.4,0,76.05,78.55,0,0.5767,0.9197,0.0023,15,310.000,AAPL200814P00310000,1.58,0,1.87,1.97,0,0.5459,-0.069,0.0022,32
08/14/2020,AAPL200814C00315000,72,0,71.55,73.65,0,0.5585,0.9103,0.0026,4,315.000,AAPL200814P00315000,2.34,0.325,2.17,2.27,1,0.5332,-0.0792,0.0025,29
08/14/2020,AAPL200814C00320000,56.6,0,67,69,0,0.5446,0.8983,0.003,3,320.000,AAPL200814P00320000,2.78,0.455,2.53,2.63,52,0.5209,-0.0919,0.0029,175
08/14/2020,AAPL200814C00325000,66.68,0,62.25,64.65,0,0.5314,0.8844,0.0033,5,325.000,AAPL200814P00325000,3.25,0.575,2.96,3.1,19,0.5115,-0.1062,0.0033,67
08/14/2020,AAPL200814C00330000,63.6,0,58.05,59.5,0,0.5098,0.8721,0.0037,12,330.000,AAPL200814P00330000,3.6,0.5,3.45,3.6,9,0.501,-0.1227,0.0037,72
08/14/2020,AAPL200814C00335000,49.25,0,53.55,55.3,0,0.502,0.8524,0.0042,7,335.000,AAPL200814P00335000,4.2,0.6,4.05,4.2,50,0.49,-0.1406,0.0042,136
08/14/2020,AAPL200814C00340000,49.3,-5.175,49.05,50.95,1,0.487,0.8334,0.0047,9,340.000,AAPL200814P00340000,5.1,0.95,4.75,4.9,17,0.4822,-0.163,0.0047,272
08/14/2020,AAPL200814C00342500,48.25,0,47,48.8,0,0.4821,0.8219,0.0049,1,342.500,AAPL200814P00342500,5.45,0.95,5.15,5.3,3,0.4783,-0.1755,0.005,14
08/14/2020,AAPL200814C00345000,44.55,0,45.2,46.35,0,0.476,0.8104,0.0052,8,345.000,AAPL200814P00345000,5.85,0.975,5.6,5.75,21,0.4737,-0.1866,0.0052,141
08/14/2020,AAPL200814C00347500,55.12,0,42.8,44.55,0,0.4698,0.7981,0.0055,5,347.500,AAPL200814P00347500,6.5,1.225,6.05,6.25,10,0.4701,-0.1999,0.0055,16
08/14/2020,AAPL200814C00350000,41.1,-5.075,40.9,42.5,21,0.4668,0.7838,0.0057,21,350.000,AAPL200814P00350000,6.85,1.15,6.55,6.75,17,0.4659,-0.2141,0.0057,131
08/14/2020,AAPL200814C00352500,43.1,0,38.9,40.65,0,0.4643,0.7688,0.006,4,352.500,AAPL200814P00352500,7.65,1.5,7.1,7.3,13,0.4639,-0.2295,0.006,83
08/14/2020,AAPL200814C00355000,38,-3.975,37.2,38.6,24,0.4621,0.7529,0.0063,12,355.000,AAPL200814P00355000,8.17,1.52,7.7,7.9,13,0.4609,-0.2451,0.0063,147
08/14/2020,AAPL200814C00357500,35.2,-4.8,35.25,36.55,1,0.4569,0.7371,0.0065,338,357.500,AAPL200814P00357500,8.7,1.5,8.35,8.55,16,0.4568,-0.2609,0.0065,132
08/14/2020,AAPL200814C00360000,33.82,-4.38,33.85,34.65,1,0.4571,0.7197,0.0067,48,360.000,AAPL200814P00360000,9.52,1.72,9,9.2,17,0.4545,-0.2779,0.0068,256
08/14/2020,AAPL200814C00362500,32,-4.025,32,32.75,1,0.4516,0.7031,0.007,11,362.500,AAPL200814P00362500,10.15,1.75,9.75,9.95,5,0.4513,-0.295,0.007,71
08/14/2020,AAPL200814C00365000,30.76,-3.815,30.4,31.35,6,0.4566,0.6821,0.0072,358,365.000,AAPL200814P00365000,11.25,2.175,10.5,10.7,54,0.4484,-0.3133,0.0073,274
08/14/2020,AAPL200814C00367500,32.52,0,28.35,29.65,0,0.4471,0.6662,0.0075,17,367.500,AAPL200814P00367500,11.56,1.76,11.35,11.55,1,0.4464,-0.3322,0.0075,111
08/14/2020,AAPL200814C00370000,27.38,-3.645,27.1,28.05,5,0.4513,0.6448,0.0076,94,370.000,AAPL200814P00370000,12.84,2.29,12.2,12.45,43,0.4429,-0.351,0.0077,182
08/14/2020,AAPL200814C00372500,25.1,-4.075,25.5,26.3,2,0.4455,0.6264,0.0078,45,372.500,AAPL200814P00372500,13.2,1.825,13.1,13.35,27,0.4414,-0.3711,0.0079,150
08/14/2020,AAPL200814C00375000,24.04,-3.585,24,24.65,1,0.4412,0.6079,0.008,483,375.000,AAPL200814P00375000,14.1,1.875,14.1,14.35,22,0.4391,-0.3917,0.008,96
08/14/2020,AAPL200814C00377500,23.87,-1.905,22.45,23.1,2,0.4371,0.5867,0.0082,110,377.500,AAPL200814P00377500,15.92,2.77,15.15,15.4,8,0.4367,-0.4122,0.0082,90
08/14/2020,AAPL200814C00380000,21.35,-3.15,21.15,21.5,83,0.4355,0.565,0.0083,298,380.000,AAPL200814P00380000,16.8,2.7,16.2,16.45,31,0.4343,-0.4325,0.0083,267
08/14/2020,AAPL200814C00382500,20.1,-2.925,19.7,20.3,18,0.4331,0.5447,0.0084,117,382.500,AAPL200814P00382500,17.97,2.845,17.35,17.6,28,0.4319,-0.4545,0.0084,62
08/14/2020,AAPL200814C00385000,18.82,-2.73,18.45,18.95,180,0.4302,0.5237,0.0085,483,385.000,AAPL200814P00385000,18.5,2.275,18.55,18.8,125,0.4304,-0.4749,0.0085,192
08/14/2020,AAPL200814C00387500,17.55,-2.625,17.2,17.65,81,0.4295,0.5015,0.0085,183,387.500,AAPL200814P00387500,19.95,2.625,19.8,20.1,58,0.4284,-0.4972,0.0085,49
08/14/2020,AAPL200814C00390000,16.32,-2.555,15.95,16.25,99,0.4246,0.4796,0.0086,584,390.000,AAPL200814P00390000,21.8,3.3,21.05,21.35,45,0.4253,-0.5183,0.0086,60
08/14/2020,AAPL200814C00392500,14.36,-3.215,14.8,15.15,35,0.423,0.459,0.0086,166,392.500,AAPL200814P00392500,20.75,0,22.35,22.8,0,0.4242,-0.5389,0.0086,35
08/14/2020,AAPL200814C00395000,13.96,-2.39,13.8,14.1,111,0.422,0.4372,0.0086,371,395.000,AAPL200814P00395000,22.96,1.81,23.55,24.35,11,0.4207,-0.562,0.0086,73
08/14/2020,AAPL200814C00397500,12.75,-2.5,12.8,13.05,45,0.4193,0.4161,0.0085,256,397.500,AAPL200814P00397500,20.4,0,25.35,25.75,0,0.424,-0.5809,0.0084,29
08/14/2020,AAPL200814C00400000,11.9,-2.2,11.8,12.05,170,0.4183,0.3945,0.0084,790,400.000,AAPL200814P00400000,27.65,3.625,26.75,27.5,3,0.421,-0.6033,0.0084,28
08/14/2020,AAPL200814C00405000,10.3,-1.875,10.05,10.3,40,0.4162,0.3537,0.0082,209,405.000,AAPL200814P00405000,27.93,0,30,30.5,0,0.4172,-0.6435,0.0082,4
08/14/2020,AAPL200814C00410000,8.64,-1.76,8.5,8.75,187,0.4138,0.3154,0.0079,256,410.000,AAPL200814P00410000,34.25,3.825,33.1,34.3,11,0.4159,-0.6821,0.0079,25
08/14/2020,AAPL200814C00415000,7.4,-1.525,7.2,7.45,55,0.4128,0.2791,0.0075,175,415.000,AAPL200814P00415000,38.48,4.455,37,37.9,16,0.4172,-0.7171,0.0074,4
08/14/2020,AAPL200814C00420000,6.3,-1.3,6.1,6.35,223,0.4138,0.2469,0.007,484,420.000,AAPL200814P00420000,37.68,0,40.7,41.65,0,0.4147,-0.7518,0.007,28
08/14/2020,AAPL200814C00425000,5,-1.5,5.15,5.4,72,0.4148,0.2161,0.0065,223,425.000,AAPL200814P00425000,36.19,0,44.55,45.7,0,0.4111,-0.7848,0.0065,1
08/14/2020,AAPL200814C00430000,4.35,-1.2,4.35,4.6,25,0.4173,0.1891,0.006,408,430.000,AAPL200814P00430000,41.41,0,48.95,50.65,0,0.4287,-0.8017,0.0059,0
08/14/2020,AAPL200814C00435000,3.75,-1.05,3.75,3.95,17,0.4209,0.1665,0.0054,84,435.000,AAPL200814P00435000,46.77,0,53.25,54.45,0,0.4186,-0.834,0.0054,3
08/14/2020,AAPL200814C00440000,3.3,-0.825,3.2,3.4,42,0.4247,0.146,0.0049,151,440.000,AAPL200814P00440000,59.5,5.325,57.8,59.05,15,0.4306,-0.849,0.005,0
08/14/2020,AAPL200814C00445000,2.9,-0.675,2.82,2.95,24,0.4315,0.1293,0.0045,83,445.000,AAPL200814P00445000,0,0,62.1,63.35,0,0.4212,-0.8756,0.0044,0
08/14/2020,AAPL200814C00450000,2.55,-0.6,2.42,2.59,188,0.4364,0.114,0.0041,369,450.000,AAPL200814P00450000,72.02,0,66.9,68.1,0,0.4394,-0.8824,0.0041,4
08/14/2020,AAPL200814C00455000,2.14,-0.64,2.13,2.3,78,0.4436,0.1019,0.0037,108,455.000,AAPL200814P00455000,76.76,0,71.7,73.05,0,0.4529,-0.8914,0.0037,1
08/14/2020,AAPL200814C00460000,1.95,-0.555,1.9,2.06,57,0.4506,0.0913,0.0033,94,460.000,AAPL200814P00460000,0,0,76.2,77.55,0,0.4471,-0.9095,0.0033,0
08/14/2020,AAPL200814C00465000,1.81,-0.415,1.7,1.86,52,0.4588,0.0817,0.003,240,465.000,AAPL200814P00465000,0,0,80.8,82.65,0,0.4595,-0.9162,0.003,0
08/14/2020,AAPL200814C00470000,1.61,-0.39,1.58,1.69,4,0.47,0.0753,0.0028,26,470.000,AAPL200814P00470000,0,0,85.75,87.35,0,0.4643,-0.9259,0.0027,0
08/14/2020,AAPL200814C00475000,1.64,-0.185,1.49,1.55,1,0.4806,0.0692,0.0025,114,475.000,AAPL200814P00475000,0,0,90.5,92,0,0.4633,-0.9368,0.0024,0
08/14/2020,AAPL200814C00480000,1.41,-0.27,1.33,1.44,16,0.4886,0.0631,0.0023,1012,480.000,AAPL200814P00480000,0,0,95.7,96.9,0,0.4867,-0.9362,0.0023,0
08/14/2020,AAPL200814C00485000,1.26,-0.285,1.18,1.33,1,0.497,0.0576,0.0021,4,485.000,AAPL200814P00485000,0,0,100.25,102.05,0,0.4877,-0.9446,0.0021,0
08/14/2020,AAPL200814C00490000,1.19,-0.25,1.1,1.25,1,0.5064,0.0532,0.002,10,490.000,AAPL200814P00490000,0,0,105.35,106.95,0,0.5001,-0.9479,0.0019,0
08/14/2020,AAPL200814C00495000,1.3,0,1.01,1.18,0,0.5163,0.0493,0.0018,5,495.000,AAPL200814P00495000,0,0,110.5,112,0,0.5355,-0.9421,0.0019,0
08/14/2020,AAPL200814C00500000,1.04,-0.225,0.96,1.11,11,0.5267,0.0462,0.0017,52,500.000,AAPL200814P00500000,0,0,115.05,117.4,0,0.5477,-0.9451,0.0018,0
08/14/2020,AAPL200814C00510000,1.18,0,0.83,0.99,0,0.5451,0.0401,0.0015,8,510.000,AAPL200814P00510000,0,0,125.05,126.75,0,0.5421,-0.9594,0.0014,0
08/14/2020,AAPL200814C00520000,1.35,0,0.75,0.89,0,0.5645,0.0355,0.0013,5,520.000,AAPL200814P00520000,0,0,134.75,137.45,0,0.5987,-0.9533,0.0015,0
08/14/2020,AAPL200814C00530000,0.76,-0.165,0.67,0.81,9,0.5837,0.0316,0.0011,5,530.000,AAPL200814P00530000,0,0,144.65,147.3,0,0.6166,-0.9583,0.0013,0
08/21/2020,AAPL200821C00170000,0,0,214.75,216.7,0,2.042,0.9427,0.0005,0,170.000,AAPL200821P00170000,0.04,-0.02,0.02,0.08,4,0.9169,-0.0015,0,209
08/21/2020,AAPL200821C00175000,0,0,209.8,211.65,0,1.9389,0.9432,0.0005,0,175.000,AAPL200821P00175000,0.08,0,0,0.13,0,0.9087,-0.0019,0.0001,19
08/21/2020,AAPL200821C00180000,206.99,0,204.8,206.65,0,1.8416,0.9436,0.0005,1,180.000,AAPL200821P00180000,0.05,0,0.01,0.14,0,0.8908,-0.0022,0.0001,13
08/21/2020,AAPL200821C00185000,0,0,199.85,201.8,0,1.7567,0.9437,0.0005,0,185.000,AAPL200821P00185000,0.15,0,0.02,0.15,0,0.8735,-0.0025,0.0001,13
08/21/2020,AAPL200821C00190000,175.69,0,194.85,196.65,0,1.664,0.9446,0.0005,1,190.000,AAPL200821P00190000,0.08,0,0.04,0.17,0,0.8616,-0.0031,0.0001,35
08/21/2020,AAPL200821C00195000,0,0,189.8,191.7,0,1.5814,0.9452,0.0006,0,195.000,AAPL200821P00195000,0.08,0,0.05,0.18,0,0.8403,-0.0034,0.0001,98
08/21/2020,AAPL200821C00200000,185.3,-5.425,184.85,186.8,5,1.508,0.9453,0.0006,101,200.000,AAPL200821P00200000,0.16,0.04,0.07,0.18,11,0.8196,-0.0038,0.0001,190
08/21/2020,AAPL200821C00205000,0,0,179.85,181.85,0,1.4351,0.9458,0.0006,0,205.000,AAPL200821P00205000,0.18,0,0.09,0.17,0,0.792,-0.004,0.0001,30
08/21/2020,AAPL200821C00210000,0,0,174.75,176.8,0,1.3585,0.9469,0.0006,0,210.000,AAPL200821P00210000,0.13,-0.055,0.12,0.19,1,0.781,-0.0048,0.0001,44
08/21/2020,AAPL200821C00215000,137.45,0,169.9,171.7,0,1.2925,0.9473,0.0007,1,215.000,AAPL200821P00215000,0.14,0,0.14,0.28,0,0.782,-0.0064,0.0002,86
08/21/2020,AAPL200821C00220000,174.38,0,164.55,166.8,0,1.2186,0.9489,0.0007,83,220.000,AAPL200821P00220000,0.15,0,0.17,0.31,0,0.7655,-0.0073,0.0002,483
08/21/2020,AAPL200821C00225000,127.76,0,159.6,162,0,1.1658,0.9485,0.0007,4,225.000,AAPL200821P00225000,0.27,0,0.21,0.35,0,0.7532,-0.0086,0.0003,198
08/21/2020,AAPL200821C00230000,153.04,0,154.7,157,0,1.1103,0.9487,0.0008,30,230.000,AAPL200821P00230000,0.31,0.01,0.25,0.39,145,0.7381,-0.0098,0.0003,742
08/21/2020,AAPL200821C00235000,138.5,0,150.1,151.8,0,1.0658,0.9478,0.0008,139,235.000,AAPL200821P00235000,0.36,0.01,0.36,0.37,75,0.7232,-0.0112,0.0003,1706
